ticker,date,close,atr,c1,grav,grav_slope,grav_shift5atr,c2,volidx,volidx_slope,volidx_prev,c3,atr_pct,sd60_pct,vcp,vcp_slope,vcp_grade,c4,clock,theta,cycle,cyc_prog,cyc_days,c5,c5_days,hist,hist_prev,hist_trough,still_light,c6,dist_grav_pct,dist_grav_atr,lr_line,dist_lr_pct,dist_lr_atr,turnover20_m,data_warn,bar_src,lr_dir,struct,mk,inBox,bars,score,symbol_used,lists
AVGO,2026-09-24,350.36,11.4,False,363.03,-1.532,-0.61,True,79.9,0.17,79.7,True,3.25,2.51,20.5,-1.2,D 趨勢弱,False,11:36,347.8,升,43.0,4,False,5.0,1.2002,1.5486,,False,False,-3.62,-1.11,364.54,-4.05,-1.24,9916.3,,OHLC,↓,LH/LL,DT,False,268,2,AVGO,AI_R13+SubSector_R12+Combined_R22
KLAC,2026-09-24,187.11,8.21,False,182.59,-0.969,-0.4,True,65.7,1.22,64.4,False,4.39,4.09,54.7,11.6,D 趨勢弱,False,11:30,345.0,升,42.0,5,False,5.0,2.5484,2.407,,False,True,2.42,0.55,186.78,0.18,0.04,1717.4,,OHLC,↓,LH/LL,自然反彈,False,268,2,KLAC,AI_R13+SubSector_R12+Combined_R22
TLN,2026-09-24,300.01,13.93,False,309.95,-2.281,-0.65,True,68.4,0.52,67.9,False,4.64,3.3,12.5,-0.8,D 趨勢弱,False,11:24,342.0,升,40.0,4,False,5.0,1.6685,1.3137,,False,True,-3.31,-0.71,325.77,-8.59,-1.85,228.4,,OHLC,↓,LH/LL,自然反彈,False,268,2,TLN,AI_R13+SubSector_R12+Combined_R22
MU,2026-09-24,1080.53,48.93,True,974.29,5.295,0.64,True,60.5,0.58,59.9,False,4.53,5.01,68.4,0.4,E 延伸,False,11:12,336.1,升,37.0,5,False,5.0,12.0341,11.4296,,False,False,9.83,2.17,924.03,14.48,3.2,25116.9,,OHLC,↑,HH/HL,自然回檔,False,268,2,MU,AI_R13+SubSector_R12+Combined_R22
ONTO,2026-09-24,279.73,16.48,False,282.85,-2.713,-0.43,True,51.1,0.84,50.3,False,5.89,5.78,56.2,-14.3,C 基底修復,False,11:08,334.0,升,36.0,4,False,5.0,3.3122,2.995,,False,True,-1.12,-0.19,281.11,-0.49,-0.08,239.5,,OHLC,↓,LH/LL,自然反彈,False,268,2,ONTO,AI_R13
COIN,2026-09-24,199.21,11.75,True,179.34,1.005,0.58,True,54.9,0.71,54.1,False,5.9,4.88,35.6,4.1,D 趨勢弱,False,11:01,330.6,升,34.0,4,False,5.0,1.7342,1.7132,,False,False,9.97,1.69,208.33,-4.58,-0.78,1888.6,,OHLC,—,LH/LL,UT,False,268,2,COIN,SubSector_R12+Combined_R22+RateHike_R2_迴避
SMCI,2026-09-24,41.51,2.34,True,38.6,0.301,0.67,True,53.8,0.05,53.7,False,5.63,5.39,57.1,7.1,C 基底修復,False,10:51,325.4,升,31.0,3,False,5.0,0.1535,0.138,,False,False,7.02,1.25,39.09,5.83,1.03,1466.3,,OHLC,↑,HH/HL,UT,False,268,2,SMCI,AI_R13+SubSector_R12+Combined_R22
IBKR,2026-09-24,89.82,2.95,False,91.94,-0.062,0.21,False,78.8,-0.14,79.0,True,3.29,2.67,46.2,-30.1,C 基底修復,False,10:38,319.1,升,27.0,3,False,5.0,0.0053,0.0798,,False,True,-2.36,-0.72,93.21,-3.77,-1.15,353.0,,OHLC,↓,LH/LL,次級回檔,False,268,2,IBKR,Combined_R22
VRT,2026-09-24,245.3,13.45,False,258.63,-1.281,-0.33,True,58.9,0.87,58.0,False,5.48,4.4,28.1,-0.8,D 趨勢弱,False,10:32,316.0,升,26.0,3,False,5.0,0.2669,0.3019,,False,True,-5.44,-0.99,253.46,-3.33,-0.61,1365.8,,OHLC,—,LH/LL,自然回檔,True,268,2,VRT,AI_R13+SubSector_R12+Combined_R22
ODFL,2026-09-24,174.93,5.7,False,189.0,-1.202,-1.2,True,83.0,0.09,82.9,True,3.26,1.91,15.8,-0.2,D 趨勢弱,False,10:17,308.6,升,21.0,3,False,5.0,0.4831,0.382,,False,False,-8.04,-2.47,203.44,-16.3,-5.0,345.3,,OHLC,—,LH/LL,自然反彈,True,268,2,ODFL,SubSector_R12
MRNA,2026-09-24,194.82,13.05,True,148.61,1.516,0.55,True,25.5,0.6,24.9,False,6.7,14.38,75.0,0.1,E 延伸,False,10:06,303.2,升,18.0,3,False,5.0,2.2952,1.3363,,False,False,23.72,3.54,158.83,18.47,2.76,2550.9,,OHLC,—,LH/LL,UT,False,268,2,MRNA,Combined_R22
XPO,2026-09-24,176.12,6.58,False,187.58,-1.033,-0.69,False,80.0,-0.45,80.4,True,3.73,2.01,21.2,-3.4,C 基底修復,True,9:54,296.9,升,15.0,2,False,5.0,0.1495,0.0493,,False,False,-6.51,-1.74,179.92,-2.16,-0.58,197.1,,OHLC,↓,LH/LL,自然回檔,False,268,2,XPO,SubSector_R12+Combined_R22
AG,2026-09-24,18.76,1.05,False,20.15,-0.015,0.14,True,60.7,0.29,60.4,False,5.58,3.92,34.2,-2.9,D 趨勢弱,True,8:49,264.6,跌,206.0,17,False,5.0,-0.2036,-0.1823,-0.4293,False,False,-7.43,-1.33,19.84,-5.76,-1.03,190.9,,OHLC,↓,LH/LL,DT,False,268,2,AG,SubSector_R12
ARES,2026-09-24,120.11,4.47,False,134.84,-1.02,-0.95,False,78.2,-0.3,78.5,True,3.73,2.35,7.6,-2.1,D 趨勢弱,True,8:49,264.6,跌,216.0,25,False,5.0,-1.5608,-1.5755,-2.1017,True,False,-12.26,-3.29,126.67,-5.46,-1.47,284.7,,OHLC,↓,LH/LL,DT,False,268,2,ARES,SubSector_R12
AU,2026-09-24,98.49,4.11,False,108.69,-0.006,0.14,True,70.3,0.74,69.6,False,4.18,3.39,37.3,-1.2,D 趨勢弱,True,8:49,264.6,跌,212.0,17,False,5.0,-1.453,-1.4386,-2.4275,False,False,-10.36,-2.48,104.01,-5.6,-1.34,268.5,,OHLC,—,LH/LL,DT,True,268,2,AU,SubSector_R12
BX,2026-09-24,117.21,4.03,False,133.96,-1.343,-1.07,False,80.6,-0.3,80.9,True,3.44,2.19,16.6,-0.5,D 趨勢弱,True,8:49,264.6,跌,197.0,25,False,5.0,-1.3992,-1.2731,-2.334,False,False,-14.29,-4.15,126.41,-7.85,-2.28,472.5,,OHLC,↓,LH/LL,DT,False,268,2,BX,SubSector_R12+Combined_R22
CDE,2026-09-24,18.94,1.02,False,20.29,-0.003,0.45,True,59.9,0.28,59.6,False,5.4,4.27,19.5,-15.0,D 趨勢弱,True,8:49,264.6,跌,189.0,17,False,5.0,-0.2815,-0.2563,-0.3799,False,False,-7.11,-1.32,19.98,-5.49,-1.02,699.3,,OHLC,↓,LH/LL,DT,False,268,2,CDE,SubSector_R12
COST,2026-09-24,896.48,14.12,False,923.69,-1.607,-0.7,False,93.9,-0.04,93.9,True,1.58,1.25,12.5,-0.2,D 趨勢弱,True,8:49,264.6,跌,364.0,20,False,5.0,-0.1924,-0.4174,-5.2789,True,False,-3.04,-1.93,921.99,-2.85,-1.81,2006.7,,OHLC,↓,LH/LL,DT,False,268,2,COST,SubSector_R12+Combined_R22
D,2026-09-24,60.4,1.14,False,65.28,-0.221,-0.97,False,93.7,-0.04,93.7,True,1.89,0.98,15.8,-2.8,D 趨勢弱,True,8:49,264.6,跌,588.0,47,False,5.0,-0.3433,-0.2707,-0.5079,False,False,-8.08,-4.28,66.92,-10.79,-5.72,329.6,,OHLC,↓,LH/LL,DT,False,268,2,D,SubSector_R12
DTIL,2026-09-24,6.33,0.41,False,7.56,-0.06,-0.41,True,56.7,0.56,56.1,False,6.52,3.84,23.0,-0.1,D 趨勢弱,True,8:49,264.6,跌,152.0,18,False,5.0,-0.0724,-0.068,-0.1949,False,False,-19.39,-2.97,7.19,-13.59,-2.08,1.8,,OHLC,↓,LH/LL,DT,False,268,2,DTIL,SubSector_R12
F,2026-09-24,12.6,0.42,False,13.78,-0.044,-0.43,False,82.3,-0.59,82.9,True,3.31,2.0,12.7,-3.2,D 趨勢弱,True,8:49,264.6,跌,126.0,12,False,5.0,-0.1125,-0.0927,-0.1125,False,False,-9.4,-2.84,14.26,-13.17,-3.98,668.1,,OHLC,↓,LH/LL,DT,False,268,2,F,SubSector_R12
KKR,2026-09-24,95.64,3.29,False,105.82,-0.622,-0.4,False,80.1,-0.32,80.4,True,3.44,2.29,15.4,-1.6,D 趨勢弱,True,8:49,264.6,跌,216.0,25,False,5.0,-0.8185,-0.7876,-1.3745,False,False,-10.65,-3.1,100.83,-5.43,-1.58,377.4,,OHLC,↓,LH/LL,DT,False,268,2,KKR,SubSector_R12+Combined_R22
LEU,2026-09-24,147.32,10.77,False,167.58,-0.855,-0.57,True,49.1,0.22,48.9,False,7.31,4.86,0.0,-0.4,D 趨勢弱,True,8:49,264.6,跌,253.0,19,False,5.0,-0.8723,-0.9685,-4.643,True,False,-13.75,-1.88,149.85,-1.72,-0.23,124.2,,OHLC,—,LH/LL,自然回檔,False,268,2,LEU,AI_R13+SubSector_R12
PAAS,2026-09-24,47.51,2.11,False,50.81,-0.14,-0.12,True,69.6,0.2,69.5,False,4.44,3.26,20.2,-2.4,D 趨勢弱,True,8:49,264.6,跌,138.0,17,False,5.0,-0.4216,-0.3643,-0.7141,False,False,-6.94,-1.56,50.85,-7.03,-1.58,192.8,,OHLC,↓,LH/LL,DT,False,268,2,PAAS,SubSector_R12
PRGO,2026-09-24,14.68,0.63,True,14.02,0.1,0.39,False,66.7,-0.68,67.4,False,4.3,3.97,53.6,-7.1,D 趨勢弱,True,8:49,264.6,跌,194.0,16,False,5.0,-0.0545,-0.1135,-0.2349,True,False,4.52,1.05,14.27,2.79,0.65,40.0,,OHLC,↑,HH/HL,UT,False,268,2,PRGO,MP_R21_差一項
SOUN,2026-09-24,6.1,0.29,False,6.75,-0.031,-0.97,True,65.2,0.67,64.5,False,4.77,3.8,11.5,0.7,D 趨勢弱,True,8:49,264.6,跌,185.0,22,False,5.0,-0.032,-0.0473,-0.1053,True,False,-10.73,-2.25,6.17,-1.15,-0.24,142.5,,OHLC,↓,LH/LL,自然回檔,False,268,2,SOUN,AI_R13+Combined_R22
TMC,2026-09-24,4.0,0.28,False,4.34,-0.009,-0.17,True,49.9,0.89,49.0,False,7.03,4.93,10.0,-0.9,D 趨勢弱,True,8:49,264.6,跌,162.0,15,False,5.0,-0.006,-0.0076,-0.1197,True,False,-8.59,-1.22,4.41,-10.25,-1.46,22.4,,OHLC,↓,LH/LL,DT,False,268,2,TMC,SubSector_R12
UUUU,2026-09-24,11.32,0.73,False,13.74,-0.104,-0.57,True,55.5,0.18,55.3,False,6.45,4.18,0.0,0.0,D 趨勢弱,True,8:49,264.6,跌,126.0,17,False,5.0,-0.2232,-0.2294,-0.3957,True,False,-21.36,-3.31,11.98,-5.83,-0.9,87.7,,OHLC,↓,LH/LL,DT,False,268,2,UUUU,SubSector_R12
WHR,2026-09-24,32.98,1.6,False,36.89,-0.233,-1.0,True,67.4,0.96,66.5,False,4.85,3.28,0.0,0.0,D 趨勢弱,True,8:49,264.6,跌,286.0,27,False,5.0,-0.2081,-0.3047,-0.749,True,False,-11.86,-2.44,39.3,-19.16,-3.95,99.4,,OHLC,↓,LH/LL,自然反彈,False,268,2,WHR,SubSector_R12
ETR,2026-09-24,98.16,2.01,False,105.12,-0.284,-0.62,False,92.4,-0.14,92.5,True,2.04,1.16,18.1,-2.3,D 趨勢弱,True,7:33,226.4,跌,76.0,9,False,5.0,-0.581,-0.4898,-0.882,False,False,-7.09,-3.47,106.17,-8.16,-3.99,304.8,,OHLC,↓,LH/LL,DT,False,268,2,ETR,Combined_R22
NEE,2026-09-24,75.62,1.4,False,82.59,-0.368,-0.86,False,93.9,-0.37,94.2,True,1.84,0.98,6.6,-2.8,D 趨勢弱,True,7:17,218.6,跌,71.0,10,False,5.0,-0.4983,-0.3514,-0.4983,False,False,-9.22,-4.99,84.06,-11.16,-6.05,943.5,,OHLC,↓,LH/LL,DT,False,268,2,NEE,SubSector_R12+Combined_R22+RateHike_R2_迴避
UPS,2026-09-24,92.05,2.34,False,101.03,-0.618,-0.9,False,86.6,-1.51,88.1,True,2.54,1.91,4.5,-8.1,D 趨勢弱,True,6:28,193.9,跌,58.0,7,False,5.0,-0.6793,-0.4741,-1.4973,False,False,-9.76,-3.84,102.46,-11.31,-4.45,451.0,,OHLC,↓,LH/LL,DT,False,268,2,UPS,SubSector_R12+RateHike_R2_迴避
DUK,2026-09-24,113.23,1.75,False,120.11,-0.305,-0.83,False,94.4,-0.05,94.5,True,1.54,1.13,14.0,-0.9,D 趨勢弱,True,6:23,191.6,跌,56.0,10,False,5.0,-0.4501,-0.3383,-0.6368,False,False,-6.07,-3.93,121.98,-7.73,-5.0,454.4,,OHLC,↓,LH/LL,DT,False,268,2,DUK,SubSector_R12
PLD,2026-09-24,133.82,2.18,False,137.98,-0.181,-0.43,True,93.4,0.38,93.0,True,1.63,1.31,34.1,-0.2,C 基底修復,False,4:01,120.6,跌,17.0,2,False,5.0,-0.0457,-0.0293,-0.9361,False,False,-3.11,-1.91,136.49,-2.0,-1.23,448.6,,OHLC,—,LH/LL,DT,True,268,2,PLD,SubSector_R12
CM,2026-09-24,111.42,2.32,False,116.1,-0.341,-0.38,True,91.1,0.21,90.9,True,2.08,1.41,44.7,-3.1,C 基底修復,False,3:50,114.8,跌,14.0,2,False,5.0,-0.2196,-0.1094,-0.8661,False,False,-4.2,-2.02,116.26,-4.34,-2.09,148.5,,OHLC,↓,LH/LL,DT,False,268,2,CM,Combined_R22
ETN,2026-09-24,440.0,14.75,False,417.4,-0.924,-0.18,True,77.3,0.44,76.9,True,3.35,2.89,55.3,0.3,B 上升結構,False,1:13,36.3,升,70.0,5,False,5.0,4.6032,4.4828,,False,False,5.14,1.53,408.67,7.12,2.12,860.4,,OHLC,↑,HH/HL,UT,False,268,2,ETN,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠
OKLO,2026-09-24,38.29,2.62,False,40.51,-0.22,-0.5,True,49.5,0.68,48.8,False,6.84,5.24,1.5,-11.3,D 趨勢弱,False,12:26,12.9,升,57.0,4,False,5.0,0.2186,0.2581,,False,True,-5.8,-0.85,39.65,-3.55,-0.52,401.4,,OHLC,—,LH/LL,自然回檔,False,268,2,OKLO,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_迴避
VIAV,2026-09-24,37.23,2.24,False,37.51,-0.241,-0.4,True,52.9,0.45,52.4,False,6.03,5.21,43.7,-0.1,D 趨勢弱,False,12:09,4.4,升,52.0,4,False,5.0,0.2828,0.1949,,False,True,-0.75,-0.12,36.95,0.75,0.12,174.5,,OHLC,—,HH/HL,自然反彈,False,268,2,VIAV,AI_R13
POET,2026-09-24,7.75,0.49,False,8.15,-0.038,-0.31,True,49.2,0.81,48.4,False,6.34,5.8,34.2,-7.4,D 趨勢弱,False,12:02,1.1,升,51.0,5,False,5.0,0.0586,0.074,,False,True,-5.18,-0.82,7.18,7.35,1.16,65.4,,OHLC,—,HH/HL,DT,False,268,2,POET,AI_R13+SubSector_R12
GEV,2026-09-24,955.04,39.01,False,946.82,-2.156,-0.23,True,71.8,0.69,71.1,False,4.09,3.21,41.5,-1.8,C 基底修復,False,11:51,355.5,升,48.0,6,False,6.0,6.885,6.3777,,False,True,0.86,0.21,953.83,0.13,0.03,2093.2,,OHLC,↓,LH/LL,自然反彈,False,268,2,GEV,AI_R13+SubSector_R12+Combined_R22+RateHike_R2_受惠
MTSI,2026-09-24,284.94,15.29,False,273.68,-1.285,-0.34,True,57.4,0.27,57.1,False,5.36,4.83,51.2,0.1,D 趨勢弱,False,11:46,352.8,升,46.0,5,False,6.0,3.3944,2.8455,,False,True,3.95,0.74,273.31,4.08,0.76,355.7,,OHLC,—,LH/LL,UT,False,268,2,MTSI,AI_R13
TGTX,2026-09-24,57.52,2.46,True,54.56,0.205,0.56,True,72.1,0.54,71.6,False,4.28,2.94,75.8,2.9,A 待突破,False,11:37,348.3,升,43.0,5,False,6.0,0.1131,0.0896,,False,False,5.15,1.2,56.0,2.64,0.62,103.0,,OHLC,↑,HH/HL,自然反彈,False,268,2,TGTX,Combined_R22
CLF,2026-09-24,12.5,0.59,True,11.95,0.011,0.1,False,66.1,-0.39,66.4,False,4.74,3.67,58.0,3.2,C 基底修復,False,11:29,344.5,升,41.0,6,False,6.0,0.0407,0.0523,,False,True,4.38,0.92,12.23,2.16,0.46,158.6,,OHLC,↑,HH/HL,自然回檔,False,268,2,CLF,SubSector_R12
AXTI,2026-09-24,75.9,7.06,False,70.54,-0.208,-0.2,True,28.7,0.29,28.4,False,9.3,10.0,55.0,0.3,D 趨勢弱,False,11:20,340.2,升,39.0,6,False,6.0,1.6676,1.6844,,False,True,7.06,0.76,73.78,2.79,0.3,577.1,,OHLC,—,HH/HL,自然反彈,False,268,2,AXTI,AI_R13+Combined_R22
DECK,2026-09-24,78.68,2.53,False,84.06,-0.43,-1.0,True,81.0,0.59,80.4,True,3.22,2.34,3.7,3.3,D 趨勢弱,False,10:47,323.6,升,30.0,4,False,6.0,0.3338,0.2913,,False,False,-6.84,-2.13,80.23,-1.97,-0.61,273.3,,OHLC,—,LH/LL,自然回檔,True,268,2,DECK,SubSector_R12
LUNR,2026-09-24,15.7,1.09,False,16.46,-0.049,-0.15,True,50.1,0.54,49.5,False,6.96,4.96,39.7,3.2,D 趨勢弱,False,10:14,306.9,升,21.0,4,False,6.0,0.1912,0.1625,,False,True,-4.86,-0.7,16.03,-2.1,-0.3,103.4,,OHLC,—,LH/LL,自然反彈,False,268,2,LUNR,SubSector_R12
PFGC,2026-09-24,90.32,2.39,False,98.48,-1.024,-1.68,True,87.4,0.21,87.2,True,2.65,1.64,8.6,-0.6,D 趨勢弱,False,10:02,301.0,升,17.0,2,False,6.0,0.0633,0.0234,,False,False,-9.04,-3.41,92.41,-2.31,-0.87,142.5,,OHLC,↓,LH/LL,自然回檔,False,268,2,PFGC,SubSector_R12
AXON,2026-09-24,445.0,25.98,False,516.54,-7.711,-1.06,True,56.8,0.91,55.8,False,5.84,4.51,5.0,-5.0,D 趨勢弱,True,8:49,264.6,跌,139.0,23,False,6.0,-3.5746,-4.5299,-15.117,True,False,-16.08,-2.75,459.32,-3.22,-0.55,513.8,,OHLC,↓,LH/LL,DT,False,268,2,AXON,Combined_R22
BEAM,2026-09-24,24.66,1.56,False,26.74,-0.105,-0.25,True,56.7,0.19,56.5,False,6.31,4.04,1.7,0.4,D 趨勢弱,True,8:49,264.6,跌,122.0,13,False,6.0,-0.0466,-0.0818,-0.6601,True,False,-8.44,-1.34,25.52,-3.49,-0.55,50.9,,OHLC,—,HH/HL,自然回檔,True,268,2,BEAM,SubSector_R12
POOL,2026-09-24,161.71,5.52,False,178.17,-1.556,-1.33,False,80.7,-1.04,81.7,True,3.41,2.2,1.8,-1.7,D 趨勢弱,True,8:49,264.6,跌,205.0,28,False,6.0,-0.5805,-0.437,-2.1358,False,False,-10.18,-2.98,195.99,-21.2,-6.21,144.6,,OHLC,↓,LH/LL,DT,False,268,2,POOL,SubSector_R12
THC,2026-09-24,249.54,8.3,False,265.76,-0.268,-0.07,False,76.1,-0.91,77.0,True,3.33,3.14,53.0,-12.8,C 基底修復,True,8:49,264.6,跌,209.0,28,False,6.0,-2.4035,-1.9093,-3.6651,False,False,-6.5,-1.95,269.08,-7.83,-2.35,221.8,,OHLC,↓,LH/LL,DT,False,268,2,THC,SubSector_R12
EE,2026-09-24,33.57,1.51,False,37.56,-0.071,-0.35,True,74.4,0.6,73.8,False,4.5,2.29,15.4,-2.3,D 趨勢弱,True,8:33,256.7,跌,93.0,11,False,6.0,-0.5866,-0.5856,-0.5866,False,False,-11.88,-2.64,36.04,-7.36,-1.63,16.8,,OHLC,↓,LH/LL,DT,False,268,2,EE,SubSector_R12
BFH,2026-09-24,101.56,3.5,False,106.56,-0.388,-0.36,True,80.2,0.02,80.2,True,3.45,2.25,51.8,2.5,C 基底修復,False,4:31,135.5,跌,25.0,3,False,6.0,-0.8439,-0.7643,-1.0195,False,False,-4.92,-1.43,109.23,-7.55,-2.19,63.4,,OHLC,↓,LH/LL,自然反彈,False,268,2,BFH,Combined_R22
ALAB,2026-09-24,360.51,23.21,True,301.12,0.794,0.15,True,46.5,0.48,46.0,False,6.44,6.42,45.7,0.5,E 延伸,False,2:49,84.6,升,114.0,6,False,6.0,11.1425,10.7069,,False,False,16.47,2.56,284.53,21.08,3.27,1215.4,,OHLC,↑,HH/HL,UT,False,268,2,ALAB,AI_R13+Combined_R22
CAMT,2026-09-24,145.12,7.59,False,145.71,-1.935,-0.47,True,59.6,0.55,59.0,False,5.23,4.5,32.8,1.7,D 趨勢弱,False,1:30,45.0,升,75.0,6,False,6.0,1.1451,1.4194,,False,True,-0.41,-0.08,133.84,7.77,1.49,53.0,,OHLC,↑,HH/HL,自然回檔,False,268,2,CAMT,AI_R13
AEHR,2026-09-24,97.42,8.75,False,97.05,-1.168,-0.26,True,31.7,0.36,31.4,False,8.98,8.93,73.1,-0.9,D 趨勢弱,False,12:32,15.9,升,59.0,5,False,6.0,1.599,1.6167,,False,True,0.38,0.04,123.3,-26.57,-2.96,246.8,,OHLC,—,HH/HL,自然回檔,True,268,2,AEHR,AI_R13
QUBT,2026-09-24,9.16,0.43,True,8.51,0.01,0.08,True,64.2,0.15,64.1,False,4.7,4.06,26.8,-7.1,D 趨勢弱,False,12:02,0.9,升,51.0,6,False,6.0,0.1537,0.1501,,False,False,7.08,1.51,,,,59.1,,OHLC,—,LH/LL,UT,False,268,2,QUBT,SubSector_R12
KFY,2026-09-24,72.0,2.16,False,80.32,-0.613,-0.95,False,85.2,-0.67,85.9,True,2.99,1.74,23.2,-4.2,D 趨勢弱,True,8:49,264.6,跌,440.0,33,False,7.0,-0.9086,-0.8095,-1.0873,False,False,-11.55,-3.86,85.59,-18.88,-6.3,46.1,,OHLC,↓,LH/LL,DT,False,268,2,KFY,Combined_R22
AGPU,2026-09-24,11.35,1.07,True,10.68,0.036,0.43,False,32.4,-0.06,32.4,False,9.4,8.23,55.3,2.3,D 趨勢弱,False,3:49,114.4,跌,14.0,1,False,7.0,-0.0149,0.0533,-0.1166,False,True,5.9,0.63,12.13,-6.87,-0.73,3.6,,OHLC,—,HH/HL,DT,False,268,2,AGPU,MP_R21_差一項
CIEN,2026-09-24,358.43,24.57,False,364.73,-3.444,-0.33,True,50.9,0.9,50.0,False,6.86,4.86,22.5,-3.2,D 趨勢弱,False,1:48,54.0,升,80.0,6,False,7.0,4.7116,4.6992,,False,True,-1.76,-0.26,319.64,10.82,1.58,966.1,,OHLC,—,HH/HL,自然回檔,True,268,2,CIEN,AI_R13+SubSector_R12+Combined_R22
LQDA,2026-09-24,70.95,3.22,False,70.15,-1.025,-1.16,True,67.1,0.47,66.6,False,4.53,3.67,56.1,-4.9,C 基底修復,False,12:47,23.3,升,63.0,7,False,7.0,0.6944,0.4654,,False,True,1.13,0.25,67.68,4.61,1.02,80.6,,OHLC,↑,HH/HL,UT,False,268,2,LQDA,Combined_R22
IONQ,2026-09-24,44.98,2.81,True,41.19,0.075,0.02,True,53.4,0.06,53.3,False,6.24,4.89,41.2,8.8,D 趨勢弱,False,11:18,339.2,升,38.0,5,False,8.0,0.7697,0.5278,,False,False,8.43,1.35,,,,937.3,,OHLC,—,LH/LL,UT,False,268,2,IONQ,SubSector_R12+RateHike_R2_迴避
CRSP,2026-09-24,55.7,2.9,True,56.5,0.006,0.2,False,64.9,-0.23,65.1,False,5.2,3.43,35.1,-6.6,C 基底修復,False,11:09,334.7,升,36.0,4,False,8.0,0.1352,0.2174,,False,True,-1.43,-0.28,59.34,-6.54,-1.26,90.5,,OHLC,—,LH/LL,自然回檔,False,268,2,CRSP,SubSector_R12
DHR,2026-09-24,223.77,5.8,True,211.3,0.857,0.5,False,83.9,-0.17,84.1,True,2.59,2.39,57.6,-9.3,A 待突破,False,11:08,334.0,升,36.0,4,False,8.0,1.4919,1.2227,,False,False,5.57,2.15,,,,830.6,,OHLC,—,LH/LL,UT,False,268,2,DHR,SubSector_R12+RateHike_R2_受惠
CHD,2026-09-24,95.33,1.77,False,97.79,-0.135,-0.63,False,92.4,-0.04,92.5,True,1.86,1.33,23.4,-11.5,D 趨勢弱,False,11:05,332.6,升,35.0,2,False,8.0,0.0332,0.0056,,False,True,-2.58,-1.39,96.28,-1.0,-0.54,176.7,,OHLC,—,LH/LL,自然反彈,True,268,2,CHD,SubSector_R12
NEO,2026-09-24,19.56,0.85,True,18.09,0.095,0.82,False,69.8,-0.08,69.9,False,4.33,3.34,63.9,-9.5,E 延伸,True,9:28,284.1,升,8.0,1,False,8.0,0.0036,-0.0147,,False,False,7.54,1.74,18.36,6.13,1.42,39.8,,OHLC,↑,HH/HL,自然反彈,False,268,2,NEO,Combined_R22+MP_R21
ALOY,2026-09-24,8.52,0.76,False,10.65,-0.117,-0.92,True,35.9,0.13,35.8,False,8.95,7.27,19.0,0.4,D 趨勢弱,True,9:20,280.1,升,6.0,1,False,8.0,0.0021,-0.009,,False,False,-24.96,-2.79,9.33,-9.51,-1.06,18.2,,OHLC,—,LH/LL,DT,True,268,2,ALOY,SubSector_R12
ABT,2026-09-24,101.07,2.44,False,107.98,-0.195,-0.56,False,87.1,-0.57,87.7,True,2.41,1.94,7.1,-2.3,D 趨勢弱,True,8:49,264.6,跌,164.0,20,False,8.0,-0.4519,-0.4335,-1.6482,False,False,-6.84,-2.84,113.91,-12.7,-5.27,929.0,,OHLC,—,LH/LL,DT,True,268,2,ABT,SubSector_R12
AJG,2026-09-24,227.13,6.68,False,252.51,-1.058,-0.57,False,83.0,-0.21,83.2,True,2.94,2.22,6.3,0.0,D 趨勢弱,True,8:49,264.6,跌,115.0,17,False,8.0,-2.841,-2.8129,-3.2277,False,False,-11.18,-3.8,253.3,-11.52,-3.92,349.2,,OHLC,↓,LH/LL,DT,False,268,2,AJG,SubSector_R12
AMH,2026-09-24,30.67,0.54,False,32.35,-0.171,-1.46,False,94.0,-0.07,94.0,True,1.75,1.05,18.9,-0.7,D 趨勢弱,True,8:49,264.6,跌,182.0,20,False,8.0,-0.0896,-0.0899,-0.2609,True,False,-5.49,-3.15,31.96,-4.21,-2.41,91.8,,OHLC,↓,LH/LL,DT,False,268,2,AMH,SubSector_R12
AON,2026-09-24,276.09,8.32,False,313.42,-2.478,-1.38,False,83.1,-0.22,83.3,True,3.01,2.14,5.0,0.0,D 趨勢弱,True,8:49,264.6,跌,466.0,39,False,8.0,-2.5544,-2.4239,-4.3365,False,False,-13.52,-4.49,311.54,-12.84,-4.26,666.0,,OHLC,↓,LH/LL,DT,False,268,2,AON,SubSector_R12
CELH,2026-09-24,28.43,1.36,True,30.29,0.06,0.98,False,61.1,-0.78,61.9,False,4.78,4.63,10.0,0.0,D 趨勢弱,True,8:49,264.6,跌,132.0,16,False,8.0,-0.0349,-0.0501,-0.7418,True,False,-6.55,-1.37,27.85,2.04,0.43,214.7,,OHLC,—,HH/HL,次級回檔,True,268,2,CELH,SubSector_R12
CLDX,2026-09-24,31.48,2.14,False,36.69,-0.628,-1.86,True,59.0,1.55,57.5,False,6.8,3.05,13.0,0.5,D 趨勢弱,True,8:49,264.6,跌,180.0,26,False,8.0,-0.8599,-0.7394,-0.8599,False,False,-16.55,-2.43,39.18,-24.46,-3.6,57.8,,OHLC,↓,LH/LL,DT,False,268,2,CLDX,Combined_R22
