ticker,date,close,atr,c1,grav,grav_slope,grav_shift5atr,c2,volidx,volidx_slope,volidx_prev,c3,atr_pct,sd60_pct,vcp,vcp_slope,vcp_grade,c4,clock,theta,cycle,cyc_prog,cyc_days,c5,c5_days,hist,hist_prev,hist_trough,still_light,c6,dist_grav_pct,dist_grav_atr,lr_line,dist_lr_pct,dist_lr_atr,turnover20_m,bar_src,lr_dir,struct,mk,inBox,bars,score,symbol_used,lists
CB,2026-09-21,337.26,5.29,False,342.23,-0.288,-0.31,True,93.1,0.06,93.0,True,1.57,1.46,52.2,7.5,C 基底修復,False,12:26,12.9,升,57.0,6,False,7.0,0.1395,0.3844,,False,True,-1.47,-0.94,344.52,-2.15,-1.37,554.9,OHLC,—,LH/LL,DT,True,265,3,CB,SubSector_R12
MAR,2026-09-21,342.66,7.42,False,344.62,-0.626,-0.46,True,89.6,0.23,89.3,True,2.16,1.67,31.6,3.1,C 基底修復,False,11:58,358.9,升,49.0,5,False,8.0,1.3304,0.8109,,False,True,-0.57,-0.26,320.91,6.35,2.93,549.9,OHLC,—,HH/HL,自然反彈,False,265,3,MAR,SubSector_R12+Combined_R22
PEB,2026-09-21,18.23,0.52,False,18.05,-0.003,-0.35,True,86.6,0.57,86.1,True,2.83,1.62,58.5,1.0,C 基底修復,False,11:46,352.8,升,46.0,5,False,8.0,0.0366,0.0193,,False,True,0.97,0.34,18.19,0.22,0.08,38.9,OHLC,—,LH/LL,自然反彈,True,265,3,PEB,Combined_R22
DRH,2026-09-21,12.27,0.29,False,12.36,-0.01,-0.75,True,89.7,0.38,89.3,True,2.32,1.48,52.5,0.5,C 基底修復,False,11:19,339.4,升,39.0,4,False,8.0,0.0099,0.0067,,False,True,-0.7,-0.3,12.29,-0.16,-0.07,36.0,OHLC,—,LH/LL,自然反彈,True,265,3,DRH,Combined_R22
EBC,2026-09-21,21.48,0.46,False,22.2,-0.036,-0.82,True,91.4,0.35,91.0,True,2.12,1.31,38.7,-0.2,C 基底修復,True,8:49,264.6,跌,474.0,44,False,8.0,-0.0266,-0.0287,-0.1998,True,False,-3.36,-1.58,22.1,-2.89,-1.36,49.4,OHLC,—,LH/LL,DT,True,265,3,EBC,Combined_R22
FWONK,2026-09-21,96.43,2.39,False,99.55,-0.234,-0.26,True,88.4,0.02,88.4,True,2.48,1.59,34.7,4.5,C 基底修復,True,8:49,264.6,跌,126.0,18,False,8.0,-0.23,-0.4372,-1.1927,True,False,-3.24,-1.3,107.31,-11.28,-4.54,188.3,OHLC,—,LH/LL,自然反彈,True,265,3,FWONK,SubSector_R12
COP,2026-09-21,127.53,3.53,True,132.1,0.464,0.89,False,85.2,-1.03,86.3,True,2.77,1.96,52.5,-7.6,A 待突破,True,6:12,186.0,跌,53.0,4,False,8.0,-1.3551,-0.945,-1.3551,False,False,-3.58,-1.29,,,,874.3,OHLC,—,HH/HL,DT,False,265,3,COP,SubSector_R12
DVN,2026-09-21,47.59,1.38,True,48.14,0.153,0.76,False,83.6,-0.54,84.1,True,2.89,2.16,55.0,-3.9,A 待突破,False,5:00,150.0,跌,33.0,4,False,8.0,-0.2782,-0.1709,-0.2782,False,True,-1.15,-0.4,48.06,-0.99,-0.34,573.9,OHLC,↑,HH/HL,自然回檔,False,265,3,DVN,SubSector_R12
XOM,2026-09-21,158.3,3.84,True,162.29,0.296,0.45,False,88.6,-1.05,89.6,True,2.42,1.62,54.6,-11.8,A 待突破,False,4:25,132.4,跌,24.0,3,False,8.0,-0.6795,-0.2699,-1.0846,False,True,-2.52,-1.04,169.64,-7.16,-2.95,2355.7,OHLC,—,LH/LL,自然回檔,False,265,3,XOM,SubSector_R12+Combined_R22+RateHike_R2_迴避
PM,2026-09-21,187.48,4.48,False,189.14,-0.07,0.08,True,88.4,0.25,88.2,True,2.39,1.69,43.7,-16.6,C 基底修復,False,3:31,105.5,跌,9.0,1,False,8.0,-0.0485,0.1827,-1.1222,False,True,-0.88,-0.37,190.39,-1.55,-0.65,769.7,OHLC,—,LH/LL,自然回檔,False,265,3,PM,SubSector_R12
PANW,2026-09-21,371.76,18.89,True,360.53,0.109,0.13,True,63.1,0.78,62.4,False,5.08,3.9,68.1,-3.9,B 上升結構,False,11:00,330.0,升,33.0,5,False,9.0,2.4635,2.3824,,False,True,3.02,0.59,338.49,8.95,1.76,2618.4,OHLC,—,LH/LL,自然反彈,False,265,3,PANW,AI_R13+SubSector_R12+Combined_R22
NOC,2026-09-21,526.66,11.81,False,543.28,-1.464,-0.48,True,89.5,0.13,89.4,True,2.24,1.61,8.4,2.9,D 趨勢弱,True,9:40,290.0,升,11.0,2,False,9.0,0.491,0.2215,,False,False,-3.16,-1.41,536.62,-1.89,-0.84,411.6,OHLC,—,LH/LL,自然反彈,True,265,3,NOC,SubSector_R12
CRDO,2026-09-21,187.27,14.2,False,193.12,-1.487,-0.74,True,42.0,1.55,40.4,False,7.58,6.59,30.9,0.2,D 趨勢弱,True,9:38,288.9,升,11.0,1,False,9.0,1.59,-0.504,,False,True,-3.13,-0.41,170.57,8.92,1.18,1638.0,OHLC,—,LH/LL,UT,False,265,3,CRDO,AI_R13+SubSector_R12+Combined_R22
LMT,2026-09-21,535.4,12.89,False,557.08,-1.282,-0.74,True,86.7,0.54,86.2,True,2.41,2.02,12.5,3.4,C 基底修復,True,9:18,279.1,升,5.0,1,False,9.0,0.224,-0.2629,,False,False,-4.05,-1.68,536.15,-0.14,-0.06,614.0,OHLC,—,LH/LL,自然反彈,True,265,3,LMT,SubSector_R12+Combined_R22
EQNR,2026-09-21,42.49,1.15,True,42.97,0.123,0.87,False,82.6,-1.22,83.9,True,2.72,2.52,62.6,-5.0,A 待突破,False,4:58,149.2,跌,33.0,3,False,9.0,-0.2377,-0.0892,-0.2377,False,True,-1.12,-0.41,42.09,0.94,0.35,131.6,OHLC,↑,HH/HL,自然回檔,False,265,3,EQNR,Combined_R22
UHS,2026-09-21,174.74,5.55,True,174.17,0.144,0.34,False,83.1,-0.26,83.4,True,3.18,1.97,23.9,1.4,C 基底修復,False,10:58,328.8,升,33.0,4,False,10.0,0.028,0.3038,,False,True,0.33,0.1,169.04,3.26,1.03,128.2,OHLC,↑,HH/HL,自然回檔,False,265,3,UHS,SubSector_R12
CSCO,2026-09-21,111.46,2.81,False,112.45,-0.32,-0.62,True,85.1,0.21,84.9,True,2.52,2.23,64.7,1.0,C 基底修復,False,12:23,11.4,升,56.0,7,False,10.0,0.3326,0.1958,,False,True,-0.89,-0.35,112.13,-0.6,-0.24,1717.8,OHLC,—,LH/LL,次級反彈,True,265,3,CSCO,AI_R13
GNRC,2026-09-21,204.96,11.61,True,201.38,0.038,0.01,True,60.8,0.42,60.3,False,5.66,3.82,30.8,0.3,D 趨勢弱,False,10:20,310.0,升,22.0,3,False,11.0,3.5727,2.9747,,False,True,1.75,0.31,231.89,-13.14,-2.32,305.4,OHLC,—,LH/LL,UT,False,265,3,GNRC,AI_R13
NTAP,2026-09-21,198.15,8.08,True,192.19,0.19,0.15,True,74.4,0.56,73.9,False,4.08,2.71,75.3,-1.2,A 待突破,False,10:16,308.2,升,21.0,3,False,11.0,0.7439,0.5701,,False,True,3.01,0.74,199.28,-0.57,-0.14,505.0,OHLC,—,LH/LL,次級反彈,True,265,3,NTAP,AI_R13
RDW,2026-09-21,11.6,0.78,False,11.77,-0.128,-0.03,True,50.0,1.39,48.6,False,6.7,5.25,58.3,25.7,D 趨勢弱,True,9:57,298.4,升,16.0,3,False,11.0,0.0699,0.0213,,False,True,-1.46,-0.22,10.74,7.41,1.11,138.8,OHLC,↑,HH/HL,UT,False,265,3,RDW,SubSector_R12+Combined_R22
PCAR,2026-09-21,114.73,2.95,False,124.26,-0.901,-1.56,True,88.1,0.22,87.9,True,2.57,1.58,15.7,-2.8,D 趨勢弱,True,8:49,264.6,跌,253.0,32,False,11.0,-0.8425,-0.7406,-1.1366,False,False,-8.3,-3.22,124.7,-8.69,-3.37,328.4,OHLC,↓,LH/LL,DT,False,265,3,PCAR,SubSector_R12+Combined_R22
RTX,2026-09-21,194.34,3.9,False,208.17,-0.912,-1.35,True,90.8,0.31,90.5,True,2.01,1.56,40.5,13.6,C 基底修復,True,8:49,264.6,跌,195.0,27,False,11.0,-0.7837,-0.9967,-2.6008,True,False,-7.12,-3.55,213.5,-9.86,-4.92,760.9,OHLC,—,LH/LL,自然回檔,False,265,3,RTX,SubSector_R12+Combined_R22
FORM,2026-09-21,119.31,7.28,True,112.77,0.204,-0.04,True,46.1,0.73,45.4,False,6.1,6.87,57.8,0.9,C 基底修復,False,1:21,40.3,升,72.0,9,False,11.0,1.7454,1.3064,,False,True,5.48,0.9,112.47,5.73,0.94,140.1,OHLC,↑,HH/HL,UT,False,265,3,FORM,AI_R13
CCL,2026-09-21,22.31,0.73,False,24.58,-0.176,-1.63,True,82.0,0.47,81.5,True,3.25,2.11,2.9,2.9,D 趨勢弱,True,8:49,264.6,跌,190.0,25,False,12.0,-0.0109,-0.0625,-0.3938,True,False,-10.19,-3.13,22.95,-2.87,-0.88,454.5,OHLC,↓,LH/LL,自然反彈,False,265,3,CCL,SubSector_R12
TRST,2026-09-21,56.34,1.32,True,57.11,0.035,0.02,False,90.8,-0.04,90.9,True,2.35,1.2,61.2,-2.0,C 基底修復,False,4:52,146.1,跌,31.0,3,False,12.0,-0.2155,-0.1611,-0.3262,False,True,-1.36,-0.58,59.26,-5.18,-2.21,9.1,OHLC,—,LH/LL,自然回檔,False,265,3,TRST,Combined_R22
PGC,2026-09-21,45.17,0.97,False,45.58,-0.011,-0.23,True,91.0,0.11,90.9,True,2.15,1.37,68.4,0.4,C 基底修復,False,3:45,112.5,跌,12.0,2,False,12.0,-0.0287,-0.014,-0.1956,False,True,-0.9,-0.42,46.71,-3.41,-1.58,5.5,OHLC,—,LH/LL,自然回檔,False,265,3,PGC,Combined_R22
GNK,2026-09-21,27.83,0.89,True,26.76,0.057,0.36,True,81.6,0.26,81.3,True,3.2,2.24,68.3,0.5,A 待突破,False,2:49,84.6,升,213.0,12,False,12.0,0.0701,0.0857,,False,False,3.84,1.2,27.42,1.47,0.46,21.5,OHLC,↑,HH/HL,自然反彈,False,265,3,GNK,Combined_R22
CAT,2026-09-21,816.5,24.74,False,817.25,-1.063,-0.61,True,81.1,0.95,80.1,True,3.03,2.5,57.3,1.2,C 基底修復,False,2:11,65.3,升,86.0,11,False,12.0,3.4414,2.1711,,False,True,-0.09,-0.03,822.48,-0.73,-0.24,1922.3,OHLC,—,LH/LL,自然反彈,True,265,3,CAT,SubSector_R12+Combined_R22
EQH,2026-09-21,53.87,1.26,True,52.07,0.072,0.85,True,87.6,0.06,87.6,True,2.33,1.91,57.9,-2.6,E 延伸,False,2:09,64.3,升,86.0,12,False,12.0,0.119,0.1644,,False,False,3.35,1.44,52.04,3.4,1.46,168.2,OHLC,↑,HH/HL,UT,False,265,3,EQH,SubSector_R12
TXN,2026-09-21,270.87,8.96,False,265.82,-0.701,-0.32,True,80.0,0.29,79.7,True,3.31,2.44,50.8,-0.2,C 基底修復,False,1:51,55.5,升,81.0,10,False,12.0,1.8793,1.4303,,False,True,1.86,0.56,266.54,1.6,0.48,1634.6,OHLC,—,LH/LL,自然反彈,True,265,3,TXN,SubSector_R12
LUV,2026-09-21,41.77,1.24,False,40.69,-0.121,-1.2,True,83.3,0.71,82.6,True,2.97,2.13,20.2,-6.6,C 基底修復,False,1:36,47.9,升,77.0,9,False,12.0,0.5434,0.4471,,False,True,2.6,0.87,38.67,7.42,2.5,234.5,OHLC,↑,HH/HL,UT,False,265,3,LUV,SubSector_R12
EFSI,2026-09-21,45.68,1.46,True,43.78,0.114,0.64,True,83.6,0.51,83.0,True,3.21,1.85,61.4,0.3,B 上升結構,False,1:23,41.7,升,73.0,10,False,12.0,0.1847,0.2611,,False,False,4.16,1.3,41.06,10.11,3.15,2.3,OHLC,↑,HH/HL,UT,False,265,3,EFSI,10MA_R20
BBY,2026-09-21,93.22,3.06,True,87.13,0.332,0.56,True,81.3,0.67,80.6,True,3.28,2.21,62.6,-3.5,E 延伸,False,2:49,84.6,升,144.0,11,False,13.0,0.4858,0.5965,,False,False,6.53,1.99,92.45,0.83,0.25,417.4,OHLC,↑,HH/HL,自然反彈,False,265,3,BBY,SubSector_R12
MOD,2026-09-21,197.62,10.62,True,191.33,0.172,-0.15,True,59.4,0.67,58.8,False,5.37,4.38,29.0,-0.1,D 趨勢弱,False,2:49,84.6,升,112.0,12,False,13.0,2.2951,1.5044,,False,True,3.18,0.59,195.92,0.86,0.16,243.3,OHLC,↑,HH/HL,UT,False,265,3,MOD,AI_R13+SubSector_R12+Combined_R22
INSW,2026-09-21,109.1,3.87,True,101.96,0.627,0.92,True,78.9,0.13,78.8,True,3.54,2.39,69.1,0.6,E 延伸,False,1:05,32.3,升,68.0,12,False,13.0,0.479,0.6405,,False,False,6.54,1.85,102.14,6.38,1.8,81.5,OHLC,↑,HH/HL,UT,False,265,3,INSW,Combined_R22+10MA_R20
CVX,2026-09-21,203.67,4.61,True,206.55,0.473,0.92,False,89.6,-0.76,90.4,True,2.26,1.56,58.1,-6.7,A 待突破,False,5:36,167.8,跌,43.0,4,False,14.0,-1.1817,-0.596,-1.1817,False,True,-1.41,-0.62,217.78,-6.93,-3.06,2006.7,OHLC,—,LH/LL,自然回檔,False,265,3,CVX,SubSector_R12+Combined_R22+RateHike_R2_迴避
SU,2026-09-21,67.24,1.84,True,67.13,0.296,0.66,False,85.5,-0.91,86.4,True,2.74,1.94,62.0,-6.2,A 待突破,False,4:10,125.1,跌,20.0,2,False,14.0,-0.1839,-0.006,-0.5478,False,True,0.16,0.06,67.33,-0.13,-0.05,312.5,OHLC,↑,HH/HL,自然回檔,False,265,3,SU,Combined_R22
QRVO,2026-09-21,117.21,4.59,True,105.22,0.546,1.22,True,75.5,0.56,74.9,True,3.92,2.67,56.9,-0.3,E 延伸,False,2:49,84.6,升,100.0,13,False,14.0,1.2434,1.4831,,False,False,10.23,2.61,120.52,-2.82,-0.72,162.5,OHLC,—,LH/LL,UT,False,265,3,QRVO,10MA_R20
BIDU,2026-09-21,92.21,2.79,False,94.81,-0.348,-0.8,True,78.9,0.47,78.4,True,3.02,2.93,14.7,2.9,D 趨勢弱,False,10:09,304.7,升,19.0,3,False,,0.2887,0.0823,,False,True,-2.82,-0.93,89.82,2.59,0.86,231.9,OHLC,—,HH/HL,自然反彈,True,265,3,BIDU,AI_R13
AMPH,2026-09-21,24.48,0.8,True,22.47,0.188,0.99,False,81.3,-1.57,82.9,True,3.27,2.23,37.2,-1.6,C 基底修復,True,9:20,279.8,升,5.0,1,False,,0.0042,-0.0235,,False,False,8.2,2.51,22.93,6.33,1.94,11.5,OHLC,↑,HH/HL,UT,False,265,3,AMPH,10MA_R20
AWK,2026-09-21,133.97,2.64,False,137.55,-0.018,0.22,False,91.6,-0.09,91.7,True,1.97,1.42,47.9,-1.1,C 基底修復,True,7:52,236.1,跌,81.0,7,False,,-0.6843,-0.4852,-0.6843,False,True,-2.67,-1.36,,,,265.1,OHLC,—,HH/HL,DT,False,265,3,AWK,SubSector_R12
CAH,2026-09-21,225.75,5.14,False,235.27,-0.287,-0.33,True,90.3,0.2,90.1,True,2.28,1.4,60.1,3.2,C 基底修復,True,7:28,224.0,跌,74.0,8,False,,-1.924,-1.8737,-1.924,False,False,-4.22,-1.85,228.46,-1.2,-0.53,361.8,OHLC,—,HH/HL,DT,False,265,3,CAH,SubSector_R12+Combined_R22
MOS,2026-09-21,24.07,1.1,True,24.19,0.016,0.34,False,73.4,-1.55,74.9,False,4.56,2.42,22.3,7.4,D 趨勢弱,True,7:10,215.2,跌,70.0,4,False,,-0.2035,-0.1376,-0.2206,False,True,-0.48,-0.11,25.39,-5.48,-1.2,198.6,OHLC,↓,LH/LL,DT,False,265,3,MOS,SubSector_R12
BTU,2026-09-21,25.07,1.26,True,27.12,0.038,0.41,True,67.3,0.46,66.8,False,5.03,3.13,9.8,-0.9,D 趨勢弱,True,6:54,206.8,跌,65.0,8,False,,-0.5713,-0.5025,-0.5713,False,False,-8.18,-1.63,27.35,-9.09,-1.81,64.4,OHLC,↓,LH/LL,DT,False,265,3,BTU,SubSector_R12
CF,2026-09-21,123.27,5.45,True,128.59,0.207,0.4,False,73.8,-1.02,74.8,False,4.42,2.48,45.8,-7.4,C 基底修復,True,6:36,198.0,跌,60.0,6,False,,-1.3995,-0.8579,-1.3995,False,True,-4.31,-0.98,133.35,-8.18,-1.85,329.0,OHLC,—,HH/HL,DT,False,265,3,CF,SubSector_R12+Combined_R22
CTVA,2026-09-21,79.11,2.39,True,82.48,0.082,0.37,False,82.4,-0.17,82.6,True,3.02,2.27,38.7,-4.3,C 基底修復,True,6:33,196.5,跌,59.0,6,False,,-0.7564,-0.6345,-1.5408,False,False,-4.26,-1.41,83.86,-6.0,-1.99,403.0,OHLC,—,HH/HL,DT,False,265,3,CTVA,SubSector_R12
RSG,2026-09-21,213.93,3.81,False,220.07,-0.029,0.4,False,93.0,-0.29,93.2,True,1.78,1.27,27.7,-12.3,D 趨勢弱,True,6:23,191.4,跌,56.0,5,False,,-1.0714,-0.7137,-1.6299,False,True,-2.87,-1.61,217.34,-1.59,-0.89,371.6,OHLC,—,HH/HL,DT,False,265,3,RSG,SubSector_R12
AD,2026-09-21,35.56,0.92,True,36.76,0.003,0.25,True,89.2,0.46,88.7,True,2.57,1.35,14.9,0.8,D 趨勢弱,False,5:46,173.1,跌,46.0,3,False,,-0.2781,-0.1849,-0.2781,False,False,-3.39,-1.32,35.05,1.43,0.56,9.7,OHLC,↑,HH/HL,自然回檔,False,265,3,AD,10MA_R20_跌出
HAL,2026-09-21,33.39,1.06,True,35.23,0.027,0.35,True,82.8,0.15,82.6,True,3.16,2.05,20.1,-3.0,C 基底修復,False,5:33,166.7,跌,43.0,7,False,,-0.4318,-0.3938,-0.4318,False,False,-5.5,-1.74,33.8,-1.23,-0.39,391.0,OHLC,—,HH/HL,DT,False,265,3,HAL,SubSector_R12+RateHike_R2_迴避
DE,2026-09-21,684.73,16.91,True,651.78,1.633,0.62,True,86.1,0.75,85.4,True,2.47,2.08,57.4,5.0,E 延伸,False,5:22,161.1,跌,40.0,4,False,,-1.0351,-0.8129,-3.9742,False,False,4.81,1.95,669.47,2.23,0.9,885.0,OHLC,—,HH/HL,自然反彈,True,265,3,DE,SubSector_R12
NTR,2026-09-21,74.54,2.28,True,74.4,0.398,0.81,False,84.0,-1.7,85.7,True,3.06,1.91,54.6,4.9,B 上升結構,False,5:05,152.3,跌,35.0,6,False,,-0.6549,-0.4054,-0.6549,False,True,0.18,0.06,82.55,-10.75,-3.51,200.4,OHLC,↓,LH/LL,DT,False,265,3,NTR,SubSector_R12
HUM,2026-09-21,378.58,12.8,True,390.08,0.249,0.36,False,81.3,-0.09,81.4,True,3.38,2.11,69.2,0.4,C 基底修復,False,5:01,150.7,跌,34.0,4,False,,-2.7767,-2.1165,-6.6213,False,True,-3.04,-0.9,383.23,-1.23,-0.36,362.0,OHLC,—,HH/HL,DT,False,265,3,HUM,SubSector_R12
FUBO,2026-09-21,10.3,0.72,True,10.48,0.03,0.29,True,48.5,2.24,46.3,False,7.0,5.33,32.3,0.1,D 趨勢弱,False,4:49,144.7,跌,30.0,4,False,,-0.1655,-0.1625,-0.1655,False,True,-1.74,-0.25,12.32,-19.56,-2.8,12.9,OHLC,↓,LH/LL,自然反彈,False,265,3,FUBO,10MA_R20_跌出
WFC,2026-09-21,86.54,2.01,False,87.43,-0.009,-0.06,True,89.7,0.46,89.3,True,2.32,1.48,38.1,-3.2,C 基底修復,False,4:49,144.7,跌,30.0,3,False,,-0.2986,-0.2449,-0.5693,False,True,-1.03,-0.44,85.79,0.87,0.37,1180.7,OHLC,—,HH/HL,DT,False,265,3,WFC,SubSector_R12
NKTX,2026-09-21,2.88,0.18,True,2.72,0.014,0.62,True,54.1,1.45,52.7,False,6.42,4.52,43.5,-2.3,E 延伸,False,4:26,133.2,跌,24.0,3,False,,-0.0112,-0.0108,-0.079,False,True,5.55,0.86,2.81,2.43,0.38,1.6,OHLC,↑,HH/HL,自然反彈,False,265,3,NKTX,SubSector_R12+10MA_R20
CI,2026-09-21,274.47,6.44,False,279.56,-0.17,0.24,True,88.1,0.41,87.7,True,2.34,1.81,38.8,0.7,D 趨勢弱,False,4:18,128.9,跌,22.0,2,False,,-0.6059,-0.301,-2.2878,False,True,-1.85,-0.79,275.83,-0.5,-0.21,403.8,OHLC,↑,HH/HL,自然回檔,False,265,3,CI,SubSector_R12
LUMN,2026-09-21,6.46,0.37,True,6.47,0.012,0.18,True,61.9,1.17,60.7,False,5.69,3.55,18.7,6.7,D 趨勢弱,False,4:08,123.9,跌,19.0,2,False,,-0.0161,-0.0024,-0.0191,False,True,-0.22,-0.04,,,,87.9,OHLC,—,HH/HL,DT,False,265,3,LUMN,Combined_R22
MEOH,2026-09-21,58.7,2.19,True,59.86,0.14,0.89,False,76.3,-1.23,77.5,True,3.73,2.71,59.4,4.3,B 上升結構,False,3:53,116.5,跌,15.0,2,False,,-0.3358,-0.1011,-0.3358,False,True,-1.98,-0.53,58.72,-0.03,-0.01,48.9,OHLC,↑,HH/HL,自然回檔,False,265,3,MEOH,Combined_R22
SLDE,2026-09-21,24.22,0.82,True,24.07,0.069,1.07,False,78.1,-0.81,78.9,True,3.37,2.73,63.3,-0.7,B 上升結構,False,3:41,110.6,跌,11.0,2,False,,-0.1188,-0.0222,-0.165,False,True,0.62,0.18,23.06,4.79,1.42,35.5,OHLC,↑,HH/HL,自然回檔,False,265,3,SLDE,Combined_R22+10MA_R20
UNM,2026-09-21,93.56,2.21,True,93.21,0.128,0.64,False,88.5,-0.41,88.9,True,2.37,1.69,58.6,-0.7,B 上升結構,False,3:37,108.7,跌,10.0,1,False,,-0.0946,0.0574,-0.549,False,True,0.38,0.16,93.07,0.52,0.22,179.6,OHLC,—,HH/HL,次級回檔,True,265,3,UNM,Combined_R22+10MA_R20
TIGO,2026-09-21,95.11,2.77,False,93.89,-0.316,-0.37,True,80.6,0.41,80.2,True,2.91,2.72,75.8,12.6,A 待突破,False,3:36,108.2,跌,10.0,1,False,,-0.0154,0.0111,-1.048,False,True,1.28,0.44,93.57,1.62,0.56,76.5,OHLC,—,HH/HL,次級回檔,True,265,3,TIGO,Combined_R22
ADM,2026-09-21,83.38,2.75,True,83.01,0.196,0.55,False,83.4,-0.67,84.0,True,3.3,1.79,63.6,2.3,B 上升結構,False,3:30,104.8,跌,8.0,1,False,,-0.1082,0.1388,-0.949,False,True,0.44,0.13,85.0,-1.94,-0.59,333.1,OHLC,—,HH/HL,DT,True,265,3,ADM,SubSector_R12+10MA_R20
REPX,2026-09-21,40.62,1.52,True,41.07,0.12,1.29,False,78.8,-4.11,82.9,True,3.74,2.22,55.1,0.4,B 上升結構,False,3:28,104.2,跌,8.0,1,False,,-0.1967,0.0563,-0.1967,False,True,-1.11,-0.3,37.36,8.03,2.15,16.4,OHLC,↑,HH/HL,自然回檔,False,265,3,REPX,10MA_R20
PBR,2026-09-21,20.63,0.59,True,19.64,0.101,0.63,True,83.8,0.22,83.6,True,2.88,2.12,55.7,4.1,B 上升結構,False,3:23,101.4,跌,6.0,1,False,,-0.0311,0.0203,-0.1269,False,False,4.81,1.67,20.12,2.47,0.86,478.4,OHLC,—,HH/HL,自然回檔,True,265,3,PBR,Combined_R22
AAPL,2026-09-21,338.98,7.26,True,319.04,0.661,0.66,True,88.9,1.05,87.8,True,2.14,1.84,62.5,-6.8,E 延伸,False,2:49,84.6,升,105.0,18,False,,1.6126,1.6027,,False,False,5.88,2.75,315.34,6.97,3.26,14536.8,OHLC,↑,HH/HL,UT,False,265,3,AAPL,AI_R13+SubSector_R12
FPI,2026-09-21,10.95,0.21,True,10.4,0.031,0.79,True,93.0,0.36,92.7,True,1.88,1.15,32.4,1.0,C 基底修復,False,2:49,84.6,升,187.0,35,False,,0.012,0.0126,,False,False,5.04,2.68,10.13,7.49,3.98,6.7,OHLC,—,HH/HL,UT,True,265,3,FPI,10MA_R20
NI,2026-09-21,40.52,0.67,False,41.36,-0.111,-0.91,True,93.7,0.17,93.5,True,1.66,1.21,16.9,-10.4,D 趨勢弱,False,2:49,84.6,升,127.0,15,False,,0.0613,0.0771,,False,True,-2.07,-1.25,41.9,-3.41,-2.05,208.7,OHLC,↓,LH/LL,DT,False,265,3,NI,SubSector_R12
NXPI,2026-09-21,232.41,7.94,False,227.6,-0.211,-0.14,True,78.0,0.51,77.4,True,3.42,2.71,15.3,-2.8,D 趨勢弱,False,2:49,84.6,升,181.0,26,False,,1.76,1.4544,,False,True,2.07,0.61,231.15,0.54,0.16,789.4,OHLC,—,HH/HL,自然反彈,False,265,3,NXPI,SubSector_R12
OHI,2026-09-21,46.83,0.92,False,46.76,-0.037,-0.3,True,92.3,0.23,92.0,True,1.96,1.26,41.3,1.5,C 基底修復,False,2:49,84.6,升,121.0,14,False,,0.0771,0.0968,,False,True,0.16,0.08,45.76,2.28,1.16,91.3,OHLC,—,HH/HL,UT,True,265,3,OHI,SubSector_R12+10MA_R20
STAG,2026-09-21,37.51,0.56,True,37.13,0.019,-0.09,False,94.1,-0.04,94.1,True,1.48,1.29,36.4,0.3,D 趨勢弱,False,2:49,84.6,升,137.0,19,False,,0.0879,0.0843,,False,True,1.01,0.68,36.69,2.19,1.48,57.2,OHLC,—,HH/HL,自然回檔,True,265,3,STAG,SubSector_R12
WMT,2026-09-21,107.44,2.03,False,107.54,-0.111,-0.32,True,90.2,0.3,89.9,True,1.89,1.8,24.9,3.6,D 趨勢弱,False,2:09,64.3,升,86.0,12,False,,0.3614,0.3624,,False,True,-0.09,-0.05,105.16,2.12,1.12,2616.2,OHLC,—,HH/HL,DT,True,265,3,WMT,SubSector_R12
ATRC,2026-09-21,58.32,2.0,True,53.05,0.341,2.52,True,77.2,0.01,77.2,True,3.44,2.84,60.1,-0.5,E 延伸,False,12:03,1.4,升,51.0,13,False,,0.1961,0.2569,,False,False,9.04,2.63,51.52,11.66,3.39,83.0,OHLC,↑,HH/HL,UT,False,265,3,ATRC,10MA_R20
MAX,2026-09-21,10.79,0.59,False,12.2,-0.098,-0.58,False,65.9,-0.44,66.3,False,5.47,2.97,22.9,1.2,D 趨勢弱,True,8:49,264.6,跌,229.0,44,True,0.0,-0.1458,-0.169,-0.3086,True,False,-13.07,-2.39,12.2,-13.07,-2.39,7.1,OHLC,↓,LH/LL,自然反彈,False,265,2,MAX,Combined_R22
VKTX,2026-09-21,30.11,1.53,False,32.54,-0.286,-0.62,False,67.7,-0.23,67.9,False,5.08,3.0,9.2,1.6,D 趨勢弱,True,6:37,198.7,跌,60.0,8,True,0.0,-0.3539,-0.4429,-0.8298,True,False,-8.08,-1.59,34.95,-16.07,-3.17,64.3,OHLC,↓,LH/LL,自然反彈,False,265,2,VKTX,SubSector_R12
KALU,2026-09-21,150.94,6.95,False,163.15,-1.226,-0.61,True,65.6,1.03,64.6,False,4.6,3.88,63.5,5.5,C 基底修復,False,5:58,179.1,跌,49.0,6,True,0.0,-0.6389,-0.6874,-3.291,True,False,-8.09,-1.76,155.08,-2.74,-0.6,32.8,OHLC,↓,LH/LL,自然回檔,False,265,2,KALU,SubSector_R12
ASPI,2026-09-21,3.18,0.26,False,3.75,-0.036,-0.95,True,45.7,1.52,44.2,False,8.1,4.99,0.0,0.0,D 趨勢弱,False,5:55,177.5,跌,49.0,7,True,0.0,-0.0516,-0.0643,-0.0703,True,False,-17.97,-2.22,3.24,-2.04,-0.25,12.9,OHLC,↓,LH/LL,自然反彈,False,265,2,ASPI,SubSector_R12
